case_id,crime_no,case_category,registered_date,unit_id,district_id,crime_head_id,crime_subhead_id,gravity,status,lat,lng,brief_facts
579,100050024202500018,FIR,2025-12-09,24,5,2,7,Non-Heinous,Closed,12.98909,74.76728,Murder reported in the jurisdiction.
580,100010004202500024,FIR,2025-12-09,4,1,2,8,Non-Heinous,Undetected,12.97696,77.61116,Assault reported in the jurisdiction.
581,100030015202500019,FIR,2025-12-09,15,3,1,4,Non-Heinous,Under Investigation,15.7929,74.39172,Vehicle Theft reported in the jurisdiction.
582,200020010202500001,UDR,2025-12-09,10,2,1,3,Non-Heinous,Charge Sheeted,12.18334,76.7246,Chain Snatching — accused matches pattern seen in other station records.
583,100050026202500016,FIR,2025-12-10,26,5,1,3,Non-Heinous,Closed,12.97078,74.89714,Chain Snatching reported in the jurisdiction.
584,100050025202500011,FIR,2025-12-10,25,5,2,7,Heinous,Under Investigation,12.86772,74.89988,Murder reported in the jurisdiction.
585,100060028202500023,FIR,2025-12-10,28,6,1,1,Non-Heinous,Undetected,13.39524,77.04718,Theft reported in the jurisdiction.
586,200030013202500002,UDR,2025-12-10,13,3,1,5,Non-Heinous,Undetected,15.74422,74.47919,Part of a recurring robbery pattern in this catchment.
587,100020010202500010,FIR,2025-12-11,10,2,1,3,Non-Heinous,Under Investigation,12.16965,76.71166,Chain Snatching reported in the jurisdiction.
588,100020008202500016,FIR,2025-12-11,8,2,2,7,Non-Heinous,Closed,12.3079,76.56651,Murder reported in the jurisdiction.
589,100010002202500013,FIR,2025-12-11,2,1,6,16,Non-Heinous,Undetected,12.92968,77.49122,Public Nuisance reported in the jurisdiction.
590,100030017202500006,FIR,2025-12-12,17,3,1,1,Non-Heinous,Undetected,15.9414,74.41089,Theft reported in the jurisdiction.
591,100040022202500014,FIR,2025-12-12,22,4,3,10,Heinous,Under Investigation,17.21662,76.7753,Domestic Violence Complaint reported in the jurisdiction.
592,100030015202500012,FIR,2025-12-12,15,3,4,11,Non-Heinous,Under Investigation,15.78772,74.39324,Online Financial Fraud reported in the jurisdiction.
593,100030016202500013,FIR,2025-12-12,16,3,5,14,Non-Heinous,Charge Sheeted,15.84041,74.41121,Peddling reported in the jurisdiction.
594,100020011202500014,FIR,2025-12-12,11,2,2,6,Heinous,Under Investigation,12.35794,76.61416,Grievous Hurt reported in the jurisdiction.
595,100030017202500016,FIR,2025-12-12,17,3,1,5,Non-Heinous,Charge Sheeted,15.95472,74.41453,Robbery — accused matches pattern seen in other station records.
596,100010003202500002,FIR,2025-12-13,3,1,1,4,Non-Heinous,Undetected,12.85957,77.66962,Vehicle Theft reported in the jurisdiction.
597,100050023202500007,FIR,2025-12-13,23,5,3,10,Heinous,Charge Sheeted,12.88265,74.82644,Domestic Violence Complaint reported in the jurisdiction.
598,100030017202500008,FIR,2025-12-13,17,3,1,4,Non-Heinous,Under Investigation,15.95811,74.39474,Vehicle Theft reported in the jurisdiction.
599,100020008202500008,FIR,2025-12-13,8,2,1,2,Non-Heinous,Charge Sheeted,12.31192,76.569,Burglary / House-breaking reported in the jurisdiction.
600,100030013202500010,FIR,2025-12-14,13,3,5,13,Heinous,Charge Sheeted,15.75889,74.47042,Possession reported in the jurisdiction.
601,100010004202500018,FIR,2025-12-14,4,1,2,6,Heinous,Closed,12.97688,77.61798,Grievous Hurt reported in the jurisdiction.
602,100020007202500009,FIR,2025-12-14,7,2,6,16,Non-Heinous,Under Investigation,12.22858,76.67032,Public Nuisance reported in the jurisdiction.
603,100010006202500016,FIR,2025-12-14,6,1,6,15,Non-Heinous,Under Investigation,12.90481,77.62611,Rioting reported in the jurisdiction.
604,100010002202500010,FIR,2025-12-14,2,1,5,13,Heinous,Charge Sheeted,12.9258,77.51032,Possession reported in the jurisdiction.
605,100010003202500017,FIR,2025-12-14,3,1,1,1,Non-Heinous,Closed,12.8875,77.63606,Theft reported in the jurisdiction.
606,100030013202500021,FIR,2025-12-14,13,3,1,5,Non-Heinous,Charge Sheeted,15.74049,74.45768,Part of a recurring robbery pattern in this catchment.
607,100040022202500006,FIR,2025-12-15,22,4,5,13,Heinous,Charge Sheeted,17.22204,76.76582,Possession reported in the jurisdiction.
608,100050025202500005,FIR,2025-12-15,25,5,1,5,Non-Heinous,Closed,12.8771,74.88786,Robbery reported in the jurisdiction.
609,100040021202500010,FIR,2025-12-15,21,4,4,11,Non-Heinous,Undetected,17.24846,76.78434,Online Financial Fraud reported in the jurisdiction.
610,100040021202500016,FIR,2025-12-15,21,4,5,14,Heinous,Charge Sheeted,17.26935,76.78726,Peddling reported in the jurisdiction.
611,400020007202500001,Zero FIR,2025-12-15,7,2,3,10,Non-Heinous,Closed,12.23206,76.66146,Domestic Violence Complaint reported in the jurisdiction.
612,100030013202500022,FIR,2025-12-15,13,3,1,5,Non-Heinous,Closed,15.76998,74.46291,Part of a recurring robbery pattern in this catchment.
613,100030014202500013,FIR,2025-12-16,14,3,2,7,Heinous,Closed,15.79804,74.47266,Murder reported in the jurisdiction.
614,100040019202500021,FIR,2025-12-16,19,4,5,13,Heinous,Under Investigation,17.42008,76.84848,Possession reported in the jurisdiction.
615,100060028202500022,FIR,2025-12-17,28,6,4,12,Non-Heinous,Closed,13.39181,77.04012,Social Media Harassment reported in the jurisdiction.
616,100010003202500021,FIR,2025-12-17,3,1,4,11,Non-Heinous,Charge Sheeted,12.86493,77.64024,Online Financial Fraud reported in the jurisdiction.
617,100050024202500028,FIR,2025-12-17,24,5,4,11,Non-Heinous,Undetected,13.01006,74.78119,Online Financial Fraud reported in the jurisdiction.
618,100010005202500025,FIR,2025-12-17,5,1,1,5,Non-Heinous,Charge Sheeted,12.8479,77.49353,Robbery — accused matches pattern seen in other station records.
619,100040019202500008,FIR,2025-12-18,19,4,2,6,Non-Heinous,Undetected,17.42374,76.86363,Grievous Hurt reported in the jurisdiction.
620,100010006202500006,FIR,2025-12-19,6,1,1,1,Non-Heinous,Under Investigation,12.89725,77.6273,Theft reported in the jurisdiction.
621,100010004202500010,FIR,2025-12-19,4,1,3,10,Non-Heinous,Closed,12.97144,77.60309,Domestic Violence Complaint reported in the jurisdiction.
622,100060030202500005,FIR,2025-12-19,30,6,6,15,Non-Heinous,Charge Sheeted,13.35462,77.13553,Rioting reported in the jurisdiction.
623,100010004202500028,FIR,2025-12-19,4,1,5,13,Non-Heinous,Charge Sheeted,13.00015,77.63192,Possession reported in the jurisdiction.
624,100040022202500007,FIR,2025-12-20,22,4,5,14,Heinous,Under Investigation,17.22376,76.76827,Peddling reported in the jurisdiction.
625,100020011202500017,FIR,2025-12-20,11,2,1,3,Non-Heinous,Closed,12.34769,76.61852,Chain Snatching reported in the jurisdiction.
626,100030013202500023,FIR,2025-12-20,13,3,1,5,Non-Heinous,Charge Sheeted,15.7362,74.47073,Part of a recurring robbery pattern in this catchment.
627,300030014202500001,PAR,2025-12-21,14,3,2,7,Non-Heinous,Charge Sheeted,15.80772,74.47629,Murder reported in the jurisdiction.
628,100020011202500010,FIR,2025-12-21,11,2,2,8,Non-Heinous,Undetected,12.34374,76.59188,Assault reported in the jurisdiction.
629,100020010202500016,FIR,2025-12-21,10,2,1,3,Non-Heinous,Charge Sheeted,12.16282,76.70849,Chain Snatching reported in the jurisdiction.
630,100020011202500001,FIR,2025-12-22,11,2,5,13,Non-Heinous,Charge Sheeted,12.33907,76.58562,Possession reported in the jurisdiction.
631,100060029202500001,FIR,2025-12-22,29,6,5,13,Heinous,Charge Sheeted,13.29928,77.23384,Possession reported in the jurisdiction.
632,100010004202500011,FIR,2025-12-22,4,1,2,7,Heinous,Charge Sheeted,12.98504,77.60139,Murder reported in the jurisdiction.
633,100020009202500006,FIR,2025-12-22,9,2,5,13,Heinous,Charge Sheeted,12.32949,76.73034,Possession reported in the jurisdiction.
634,100040018202500012,FIR,2025-12-22,18,4,6,15,Non-Heinous,Undetected,17.39546,76.86245,Rioting reported in the jurisdiction.
635,100010004202500017,FIR,2025-12-22,4,1,1,5,Non-Heinous,Closed,12.991,77.61243,Robbery reported in the jurisdiction.
636,100010001202500012,FIR,2025-12-22,1,1,4,11,Non-Heinous,Closed,12.86405,77.66767,Online Financial Fraud reported in the jurisdiction.
637,100040020202500025,FIR,2025-12-22,20,4,1,1,Non-Heinous,Charge Sheeted,17.38194,76.7131,Theft — accused matches pattern seen in other station records.
638,100030017202500003,FIR,2025-12-23,17,3,1,4,Non-Heinous,Closed,15.9353,74.38456,Vehicle Theft reported in the jurisdiction.
639,100010006202500004,FIR,2025-12-23,6,1,1,4,Non-Heinous,Under Investigation,12.91605,77.62816,Vehicle Theft reported in the jurisdiction.
640,100050024202500008,FIR,2025-12-23,24,5,6,16,Non-Heinous,Closed,12.99968,74.75859,Public Nuisance reported in the jurisdiction.
641,100050025202500006,FIR,2025-12-23,25,5,3,9,Non-Heinous,Charge Sheeted,12.86747,74.88753,Molestation reported in the jurisdiction.
642,400040018202500001,Zero FIR,2025-12-23,18,4,1,4,Non-Heinous,Closed,17.41058,76.87039,Vehicle Theft reported in the jurisdiction.
643,100020011202500013,FIR,2025-12-23,11,2,6,15,Non-Heinous,Undetected,12.34675,76.58221,Rioting reported in the jurisdiction.
644,200020007202500001,UDR,2025-12-23,7,2,4,11,Non-Heinous,Under Investigation,12.21987,76.67888,Online Financial Fraud reported in the jurisdiction.
645,100020010202500008,FIR,2025-12-24,10,2,3,10,Non-Heinous,Closed,12.17835,76.70812,Domestic Violence Complaint reported in the jurisdiction.
646,100040021202500013,FIR,2025-12-24,21,4,6,15,Non-Heinous,Under Investigation,17.27284,76.7638,Rioting reported in the jurisdiction.
647,100020012202500014,FIR,2025-12-24,12,2,3,9,Heinous,Charge Sheeted,12.20861,76.75217,Molestation reported in the jurisdiction.
648,100030013202500025,FIR,2025-12-24,13,3,1,5,Non-Heinous,Undetected,15.77148,74.4661,Part of a recurring robbery pattern in this catchment.
649,100060030202500001,FIR,2025-12-25,30,6,6,15,Non-Heinous,Under Investigation,13.38979,77.15079,Rioting reported in the jurisdiction.
650,100040018202500027,FIR,2025-12-25,18,4,6,15,Non-Heinous,Under Investigation,17.41675,76.85052,Rioting reported in the jurisdiction.
651,100030016202500005,FIR,2025-12-26,16,3,4,12,Non-Heinous,Under Investigation,15.82158,74.40078,Social Media Harassment reported in the jurisdiction.
652,100050026202500006,FIR,2025-12-26,26,5,4,12,Non-Heinous,Under Investigation,12.94287,74.91714,Social Media Harassment reported in the jurisdiction.
653,100010005202500018,FIR,2025-12-26,5,1,6,16,Non-Heinous,Under Investigation,12.84103,77.51388,Public Nuisance reported in the jurisdiction.
654,100030013202500024,FIR,2025-12-26,13,3,1,5,Non-Heinous,Charge Sheeted,15.73741,74.45737,Part of a recurring robbery pattern in this catchment.
655,100040021202500031,FIR,2025-12-26,21,4,1,5,Non-Heinous,Under Investigation,17.24506,76.7752,Robbery — accused matches pattern seen in other station records.
656,100020011202500002,FIR,2025-12-27,11,2,3,10,Heinous,Closed,12.36145,76.60164,Domestic Violence Complaint reported in the jurisdiction.
657,100060028202500004,FIR,2025-12-27,28,6,1,2,Non-Heinous,Undetected,13.39996,77.03356,Burglary / House-breaking reported in the jurisdiction.
658,100030014202500005,FIR,2025-12-27,14,3,6,16,Non-Heinous,Under Investigation,15.79916,74.45741,Public Nuisance reported in the jurisdiction.
659,100050023202500004,FIR,2025-12-28,23,5,6,16,Non-Heinous,Charge Sheeted,12.87372,74.85699,Public Nuisance reported in the jurisdiction.
660,100060027202500007,FIR,2025-12-28,27,6,1,2,Non-Heinous,Under Investigation,13.37722,77.04738,Burglary / House-breaking reported in the jurisdiction.
661,100060029202500004,FIR,2025-12-28,29,6,6,16,Non-Heinous,Under Investigation,13.29309,77.25469,Public Nuisance reported in the jurisdiction.
662,100020011202500007,FIR,2025-12-28,11,2,1,4,Non-Heinous,Under Investigation,12.35543,76.61022,Vehicle Theft reported in the jurisdiction.
663,100010004202500019,FIR,2025-12-28,4,1,5,13,Heinous,Under Investigation,12.98384,77.60693,Possession reported in the jurisdiction.
664,100060027202500010,FIR,2025-12-28,27,6,6,16,Non-Heinous,Under Investigation,13.35248,77.05234,Public Nuisance reported in the jurisdiction.
665,100040018202500022,FIR,2025-12-29,18,4,6,16,Non-Heinous,Closed,17.41659,76.87048,Public Nuisance reported in the jurisdiction.
666,100010002202500007,FIR,2025-12-30,2,1,2,7,Heinous,Closed,12.89799,77.50439,Murder reported in the jurisdiction.
667,100030015202500009,FIR,2025-12-31,15,3,4,11,Non-Heinous,Charge Sheeted,15.79702,74.38242,Online Financial Fraud reported in the jurisdiction.
668,100050026202500014,FIR,2025-12-31,26,5,1,5,Non-Heinous,Closed,12.97762,74.88865,Robbery reported in the jurisdiction.
669,100040021202500029,FIR,2025-12-31,21,4,1,4,Non-Heinous,Under Investigation,17.26468,76.78123,Vehicle Theft reported in the jurisdiction.
670,100040022202600010,FIR,2026-01-01,22,4,2,7,Heinous,Under Investigation,17.24471,76.77539,Murder reported in the jurisdiction.
671,100010006202600002,FIR,2026-01-01,6,1,1,3,Non-Heinous,Undetected,12.91538,77.6323,Chain Snatching reported in the jurisdiction.
672,100040019202600012,FIR,2026-01-01,19,4,4,11,Non-Heinous,Under Investigation,17.40301,76.85211,Online Financial Fraud reported in the jurisdiction.
673,100010004202600025,FIR,2026-01-01,4,1,1,4,Non-Heinous,Undetected,12.99614,77.61702,Vehicle Theft reported in the jurisdiction.
674,100020010202600012,FIR,2026-01-01,10,2,6,16,Non-Heinous,Under Investigation,12.19294,76.71828,Public Nuisance reported in the jurisdiction.
675,100010003202600018,FIR,2026-01-01,3,1,6,15,Non-Heinous,Charge Sheeted,12.89279,77.65913,Rioting reported in the jurisdiction.
676,100060028202600028,FIR,2026-01-01,28,6,2,7,Non-Heinous,Closed,13.38871,77.04224,Murder reported in the jurisdiction.
677,100030015202600029,FIR,2026-01-01,15,3,4,12,Non-Heinous,Under Investigation,15.77886,74.36833,Social Media Harassment reported in the jurisdiction.
678,100030013202600033,FIR,2026-01-01,13,3,1,5,Non-Heinous,Closed,15.76429,74.44994,Part of a recurring robbery pattern in this catchment.
679,100010004202600006,FIR,2026-01-02,4,1,3,10,Heinous,Under Investigation,12.97375,77.63339,Domestic Violence Complaint reported in the jurisdiction.
680,100050025202600023,FIR,2026-01-02,25,5,1,1,Non-Heinous,Charge Sheeted,12.89524,74.91119,Theft reported in the jurisdiction.
681,100050026202600024,FIR,2026-01-02,26,5,6,15,Non-Heinous,Closed,12.9444,74.89458,Rioting reported in the jurisdiction.
682,100030015202600003,FIR,2026-01-03,15,3,6,15,Non-Heinous,Under Investigation,15.80912,74.38039,Rioting reported in the jurisdiction.
683,200020011202600001,UDR,2026-01-03,11,2,2,6,Heinous,Closed,12.33224,76.61533,Grievous Hurt reported in the jurisdiction.
684,100040020202600007,FIR,2026-01-03,20,4,2,8,Non-Heinous,Charge Sheeted,17.37673,76.73072,Assault reported in the jurisdiction.
685,100020012202600005,FIR,2026-01-03,12,2,4,11,Non-Heinous,Closed,12.21988,76.75645,Online Financial Fraud reported in the jurisdiction.
686,100010004202600013,FIR,2026-01-03,4,1,1,2,Non-Heinous,Charge Sheeted,12.97566,77.62083,Burglary / House-breaking reported in the jurisdiction.
687,100060029202600009,FIR,2026-01-03,29,6,3,9,Non-Heinous,Closed,13.2954,77.2196,Molestation reported in the jurisdiction.
688,200050024202600004,UDR,2026-01-03,24,5,1,3,Non-Heinous,Charge Sheeted,12.98031,74.77676,Chain Snatching reported in the jurisdiction.
689,100010004202600002,FIR,2026-01-04,4,1,2,8,Non-Heinous,Under Investigation,12.97742,77.60197,Assault reported in the jurisdiction.
690,100040018202600004,FIR,2026-01-04,18,4,1,3,Non-Heinous,Charge Sheeted,17.41842,76.87178,Chain Snatching reported in the jurisdiction.
691,100060027202600009,FIR,2026-01-04,27,6,2,8,Non-Heinous,Charge Sheeted,13.35252,77.03327,Assault reported in the jurisdiction.
692,100030014202600017,FIR,2026-01-04,14,3,3,9,Heinous,Charge Sheeted,15.80727,74.45894,Molestation reported in the jurisdiction.
693,400020011202600001,Zero FIR,2026-01-04,11,2,2,8,Non-Heinous,Charge Sheeted,12.35486,76.61067,Assault reported in the jurisdiction.
694,100060029202600010,FIR,2026-01-04,29,6,1,2,Non-Heinous,Charge Sheeted,13.30155,77.23794,Burglary / House-breaking reported in the jurisdiction.
695,100020012202600019,FIR,2026-01-04,12,2,2,8,Non-Heinous,Charge Sheeted,12.22808,76.74675,Assault reported in the jurisdiction.
696,100010005202600012,FIR,2026-01-05,5,1,2,7,Non-Heinous,Undetected,12.85375,77.51346,Murder reported in the jurisdiction.
697,100040019202600021,FIR,2026-01-05,19,4,3,10,Non-Heinous,Closed,17.42496,76.83774,Domestic Violence Complaint reported in the jurisdiction.
698,100040020202600009,FIR,2026-01-06,20,4,1,1,Non-Heinous,Closed,17.36687,76.74247,Theft reported in the jurisdiction.
699,100050024202600007,FIR,2026-01-06,24,5,1,5,Non-Heinous,Charge Sheeted,13.00253,74.76216,Robbery reported in the jurisdiction.
700,100060030202600006,FIR,2026-01-06,30,6,2,8,Non-Heinous,Under Investigation,13.35992,77.12942,Assault reported in the jurisdiction.
701,100040021202600017,FIR,2026-01-06,21,4,6,16,Non-Heinous,Charge Sheeted,17.26576,76.79877,Public Nuisance reported in the jurisdiction.
702,100020009202600018,FIR,2026-01-06,9,2,2,8,Non-Heinous,Undetected,12.33539,76.72737,Assault reported in the jurisdiction.
703,100010004202600033,FIR,2026-01-06,4,1,4,12,Non-Heinous,Charge Sheeted,12.98453,77.60101,Social Media Harassment reported in the jurisdiction.
704,100030016202600012,FIR,2026-01-07,16,3,2,7,Heinous,Charge Sheeted,15.82327,74.42373,Murder reported in the jurisdiction.
705,100010002202600018,FIR,2026-01-07,2,1,4,11,Non-Heinous,Undetected,12.89574,77.52164,Online Financial Fraud reported in the jurisdiction.
706,100060027202600018,FIR,2026-01-07,27,6,2,6,Heinous,Under Investigation,13.3482,77.0427,Grievous Hurt reported in the jurisdiction.
707,100020009202600020,FIR,2026-01-07,9,2,2,6,Heinous,Closed,12.31505,76.69719,Grievous Hurt reported in the jurisdiction.
708,100030013202600027,FIR,2026-01-07,13,3,1,1,Non-Heinous,Under Investigation,15.75899,74.47815,Theft reported in the jurisdiction.
709,100050025202600030,FIR,2026-01-07,25,5,1,5,Non-Heinous,Undetected,12.88621,74.90108,Robbery reported in the jurisdiction.
710,100060029202600002,FIR,2026-01-08,29,6,1,3,Non-Heinous,Under Investigation,13.32366,77.25081,Chain Snatching reported in the jurisdiction.
711,200020009202600001,UDR,2026-01-08,9,2,1,4,Non-Heinous,Under Investigation,12.31719,76.73259,Vehicle Theft reported in the jurisdiction.
